stem_id,plot,date,location,species,dbh,canopy,genus_species,common_name,functional_group,treatment_number,thin_lvl,burn_szn,notes
279,2,20210517,E,FAGR,19.7,S,Fagus grandifolia,American beech,mesophyte,4,medium,NA,NA
280,2,20210517,E,FAGR,12,S,Fagus grandifolia,American beech,mesophyte,4,medium,NA,NA
281,2,20210517,E,PITA,41.5,C,Pinus taeda,loblolly pine,pine,4,medium,NA,NA
282,2,20210517,2,QUAL,47.8,C,Quercus alba,white oak,hardwood pyro,4,medium,late,NA
283,2,20210517,2,PRUNUS,7.3,S,Prunus sp.,cherry,mesophyte,4,medium,late,NA
284,2,20210517,2,NYSY,2,S,Nyssa sylvatica,black gum,mesophyte,4,medium,late,NA
285,2,20210517,2,LIST,1,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,late,NA
286,2,20210517,2,LIST,1,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,late,NA
287,2,20210517,2,LIST,6.1,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,late,NA
288,2,20210517,2,QUAL,8.1,I,Quercus alba,white oak,hardwood pyro,4,medium,late,NA
289,2,20210517,2,LIST,3.8,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,late,NA
290,2,20210517,2,QUNI,22.8,I,Quercus nigra,water oak,mesophyte,4,medium,late,NA
291,2,20210517,2,QUAL,12.4,I,Quercus alba,white oak,hardwood pyro,4,medium,late,NA
292,2,20210517,2,PITA,31.8,C,Pinus taeda,loblolly pine,pine,4,medium,late,NA
293,2,20210517,2,VACCI,2.5,S,Vaccinium sp.,blueberry,mesophyte,4,medium,late,NA
294,2,20210517,2,VACCI,8.5,S,Vaccinium sp.,blueberry,mesophyte,4,medium,late,NA
295,2,20210517,2,NYSY,3.3,S,Nyssa sylvatica,black gum,mesophyte,4,medium,late,NA
296,2,20210517,2,PITA,8,S,Pinus taeda,loblolly pine,pine,4,medium,late,NA
297,2,20210517,2,QUAL,5,S,Quercus alba,white oak,hardwood pyro,4,medium,late,NA
298,2,20210517,2,QUNI,3.7,S,Quercus nigra,water oak,mesophyte,4,medium,late,NA
299,2,20210517,2,QUNI,5,I,Quercus nigra,water oak,mesophyte,4,medium,late,NA
300,2,20210517,2,LIST,2.5,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,late,NA
301,2,20210517,FB,PITA,11.5,C,Pinus taeda,loblolly pine,pine,4,medium,NA,NA
302,2,20210517,3,LIST,20.2,I,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,early,NA
303,2,20210517,3,QUNI,17,S,Quercus nigra,water oak,mesophyte,4,medium,early,NA
304,2,20210517,3,QUNI,17.5,S,Quercus nigra,water oak,mesophyte,4,medium,early,NA
305,2,20210517,3,ACRU,24.5,I,Acer rubrum,red maple,mesophyte,4,medium,early,NA
306,2,20210517,3,QUNI,8.5,S,Quercus nigra,water oak,mesophyte,4,medium,early,NA
307,2,20210517,3,PITA,9.4,S,Pinus taeda,loblolly pine,pine,4,medium,early,NA
308,2,20210517,3,PITA,14,I,Pinus taeda,loblolly pine,pine,4,medium,early,NA
309,2,20210517,3,PITA,13.4,I,Pinus taeda,loblolly pine,pine,4,medium,early,NA
310,2,20210517,3,SW,11,I,Oxydendrum arboreum,sourwood,mesophyte,4,medium,early,NA
311,2,20210517,3,PIEC,15.2,I,Pinus echinata,shortleaf pine,pine,4,medium,early,NA
312,2,20210517,FB,PITA,32.3,C,Pinus taeda,loblolly pine,pine,4,medium,NA,NA
313,2,20210517,FB,LIST,2,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,NA,NA
314,2,20210517,3,PRUNUS,16.7,I,Prunus sp.,cherry,mesophyte,4,medium,early,NA
315,2,20210517,3,LIST,4.1,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,early,NA
316,2,20210517,3,LIST,1,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,early,NA
317,2,20210517,3,LIST,1,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,early,NA
318,2,20210517,3,LIST,3.5,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,early,NA
319,2,20210517,3,QUNI,10.5,I,Quercus nigra,water oak,mesophyte,4,medium,early,NA
320,2,20210517,3,PITA,37.2,C,Pinus taeda,loblolly pine,pine,4,medium,early,NA
321,2,20210517,3,PITA,20.5,C,Pinus taeda,loblolly pine,pine,4,medium,early,NA
322,2,20210517,3,QUAL,6.2,S,Quercus alba,white oak,hardwood pyro,4,medium,early,NA
323,2,20210517,3,QUAL,5.4,S,Quercus alba,white oak,hardwood pyro,4,medium,early,NA
324,2,20210517,3,JUVI,6.5,S,Juniperus virginiana,eastern red cedar,mesophyte,4,medium,early,NA
325,2,20210517,3,QUNI,8.5,S,Quercus nigra,water oak,mesophyte,4,medium,early,NA
326,2,20210517,E,ACRU,18.7,I,Acer rubrum,red maple,mesophyte,4,medium,NA,NA
327,2,20210517,E,LIST,13,I,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,NA,NA
328,2,20210517,E,FAGR,18,I,Fagus grandifolia,American beech,mesophyte,4,medium,NA,NA
329,2,20210517,3,LIST,17.4,I,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,early,NA
330,2,20210517,3,VACCI,1,S,Vaccinium sp.,blueberry,mesophyte,4,medium,early,NA
331,2,20210517,3,QUNI,4,S,Quercus nigra,water oak,mesophyte,4,medium,early,NA
332,2,20210517,3,NYSY,7,S,Nyssa sylvatica,black gum,mesophyte,4,medium,early,NA
333,2,20210517,3,LIST,12.1,I,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,early,NA
334,2,20210517,3,ACRU,4.2,S,Acer rubrum,red maple,mesophyte,4,medium,early,NA
335,2,20210517,3,PITA,11.9,I,Pinus taeda,loblolly pine,pine,4,medium,early,NA
336,2,20210517,3,PITA,43.9,D,Pinus taeda,loblolly pine,pine,4,medium,early,NA
337,2,20210517,3,PITA,27.5,C,Pinus taeda,loblolly pine,pine,4,medium,early,NA
338,2,20210517,3,NYSY,13.5,I,Nyssa sylvatica,black gum,mesophyte,4,medium,early,NA
339,2,20210517,3,PITA,15.7,I,Pinus taeda,loblolly pine,pine,4,medium,early,NA
340,2,20210517,3,VACCI,5,S,Vaccinium sp.,blueberry,mesophyte,4,medium,early,NA
341,2,20210517,3,VACCI,6,S,Vaccinium sp.,blueberry,mesophyte,4,medium,early,NA
342,2,20210517,3,PITA,43,C,Pinus taeda,loblolly pine,pine,4,medium,early,NA
343,2,20210517,3,LIST,9.5,I,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,early,NA
344,2,20210517,E,PRUNUS,5.5,S,Prunus sp.,cherry,mesophyte,4,medium,NA,NA
345,2,20210517,3,QUNI,15.8,I,Quercus nigra,water oak,mesophyte,4,medium,early,NA
346,2,20210517,3,LIST,1.2,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,early,NA
347,2,20210517,FB,VACCI,8.5,S,Vaccinium sp.,blueberry,mesophyte,4,medium,NA,NA
348,2,20210517,3,QUNI,27.5,I,Quercus nigra,water oak,mesophyte,4,medium,early,NA
349,2,20210517,3,VACCI,1.5,S,Vaccinium sp.,blueberry,mesophyte,4,medium,early,NA
350,2,20210517,3,PITA,35.2,C,Pinus taeda,loblolly pine,pine,4,medium,early,NA
351,2,20210517,3,PITA,11.5,S,Pinus taeda,loblolly pine,pine,4,medium,early,NA
352,2,20210517,E,QUNI,10,I,Quercus nigra,water oak,mesophyte,4,medium,NA,NA
353,2,20210517,E,ACRU,27.7,I,Acer rubrum,red maple,mesophyte,4,medium,NA,NA
354,2,20210517,E,LIST,26.8,I,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,NA,NA
355,2,20210517,4,PITA,29.2,C,Pinus taeda,loblolly pine,pine,4,medium,control,NA
356,2,20210517,4,LIST,20.3,I,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,control,NA
357,2,20210517,4,PITA,11.9,I,Pinus taeda,loblolly pine,pine,4,medium,control,NA
358,2,20210517,4,QUAL,8,I,Quercus alba,white oak,hardwood pyro,4,medium,control,NA
359,2,20210517,4,PITA,10,I,Pinus taeda,loblolly pine,pine,4,medium,control,NA
360,2,20210517,4,FAGR,13.1,I,Fagus grandifolia,American beech,mesophyte,4,medium,control,NA
361,2,20210517,4,PITA,39,D,Pinus taeda,loblolly pine,pine,4,medium,control,NA
362,2,20210517,FB,QUAL,24.2,C,Quercus alba,white oak,hardwood pyro,4,medium,NA,NA
363,2,20210517,4,LIST,2.2,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,control,NA
364,2,20210517,4,PITA,36.2,C,Pinus taeda,loblolly pine,pine,4,medium,control,NA
365,2,20210517,4,PIEC,29.3,C,Pinus echinata,shortleaf pine,pine,4,medium,control,NA
366,2,20210517,4,PRUNUS,12,I,Prunus sp.,cherry,mesophyte,4,medium,control,NA
367,2,20210517,4,QUNI,8.5,I,Quercus nigra,water oak,mesophyte,4,medium,control,NA
368,2,20210517,4,LIST,4,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,control,NA
369,2,20210517,4,PITA,9.1,I,Pinus taeda,loblolly pine,pine,4,medium,control,NA
370,2,20210517,4,PITA,38.1,C,Pinus taeda,loblolly pine,pine,4,medium,control,NA
372,2,20210517,4,PITA,5.4,S,Pinus taeda,loblolly pine,pine,4,medium,control,NA
373,2,20210517,4,COFL,13.7,S,Cornus florida,dogwood,mesophyte,4,medium,control,NA
374,2,20210517,4,COFL,5.5,S,Cornus florida,dogwood,mesophyte,4,medium,control,NA
375,2,20210517,4,COFL,3.4,S,Cornus florida,dogwood,mesophyte,4,medium,control,NA
376,2,20210517,4,QUNI,19.9,I,Quercus nigra,water oak,mesophyte,4,medium,control,NA
377,2,20210517,4,QUNI,4.7,S,Quercus nigra,water oak,mesophyte,4,medium,control,NA
378,2,20210517,4,NYSY,3.1,S,Nyssa sylvatica,black gum,mesophyte,4,medium,control,NA
379,2,20210517,FB,QUNI,20,I,Quercus nigra,water oak,mesophyte,4,medium,NA,NA
380,2,20210517,4,LIST,4.5,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,control,NA
381,2,20210517,4,VACCI,3.5,S,Vaccinium sp.,blueberry,mesophyte,4,medium,control,NA
382,2,20210517,4,LIST,9,I,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,control,NA
383,2,20210517,4,CARYA,38,C,Carya sp.,hickory,mesophyte,4,medium,control,NA
384,2,20210517,E,PITA,39.1,C,Pinus taeda,loblolly pine,pine,4,medium,NA,NA
385,2,20210517,4,LIST,18.5,I,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,control,NA
386,2,20210517,4,LIST,7.8,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,control,NA
387,2,20210517,4,QUNI,5.2,S,Quercus nigra,water oak,mesophyte,4,medium,control,NA
388,2,20210517,4,PITA,19.7,I,Pinus taeda,loblolly pine,pine,4,medium,control,NA
389,2,20210517,4,FAGR,19.2,I,Fagus grandifolia,American beech,mesophyte,4,medium,control,NA
390,2,20210517,4,QUNI,9.8,I,Quercus nigra,water oak,mesophyte,4,medium,control,NA
391,2,20210517,4,COFL,5.3,S,Cornus florida,dogwood,mesophyte,4,medium,control,NA
392,2,20210517,E,LIST,21,C,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,NA,NA
393,2,20210517,E,LIST,15,I,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,NA,NA
394,2,20210517,E,LIST,18,I,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,NA,NA
395,3,20210518,1,PITA,49.3,C,Pinus taeda,loblolly pine,pine,2,high,early,NA
396,3,20210518,1,QUNI,10.8,I,Quercus nigra,water oak,mesophyte,2,high,early,NA
397,3,20210518,1,LIST,2.8,S,Liquidambar styraciflua,sweetgum,mesophyte,2,high,early,NA
398,3,20210518,1,LIST,1.8,S,Liquidambar styraciflua,sweetgum,mesophyte,2,high,early,NA
399,3,20210518,1,QUNI,37.6,C,Quercus nigra,water oak,mesophyte,2,high,early,NA
400,3,20210518,1,LIST,2.3,S,Liquidambar styraciflua,sweetgum,mesophyte,2,high,early,NA
401,3,20210518,1,LIST,1,S,Liquidambar styraciflua,sweetgum,mesophyte,2,high,early,NA
402,3,20210518,1,LIST,1.5,S,Liquidambar styraciflua,sweetgum,mesophyte,2,high,early,NA
403,3,20210518,1,LIST,8.1,I,Liquidambar styraciflua,sweetgum,mesophyte,2,high,early,NA
404,3,20210518,1,NYSY,7.3,I,Nyssa sylvatica,black gum,mesophyte,2,high,early,NA
405,3,20210518,1,PITA,45.5,C,Pinus taeda,loblolly pine,pine,2,high,early,NA
406,3,20210518,1,QUAL,3.8,S,Quercus alba,white oak,hardwood pyro,2,high,early,NA
407,3,20210518,1,LIST,8.9,I,Liquidambar styraciflua,sweetgum,mesophyte,2,high,early,NA
408,3,20210518,1,PITA,15.1,I,Pinus taeda,loblolly pine,pine,2,high,early,NA
409,3,20210518,1,LIST,5,S,Liquidambar styraciflua,sweetgum,mesophyte,2,high,early,NA
410,3,20210518,1,PIEC,18.5,I,Pinus echinata,shortleaf pine,pine,2,high,early,NA
411,3,20210518,1,LIST,8.1,I,Liquidambar styraciflua,sweetgum,mesophyte,2,high,early,NA
412,3,20210518,1,QUNI,10.6,I,Quercus nigra,water oak,mesophyte,2,high,early,NA
413,3,20210518,1,QUNI,12.9,I,Quercus nigra,water oak,mesophyte,2,high,early,NA
414,3,20210518,1,QUNI,23.5,I,Quercus nigra,water oak,mesophyte,2,high,early,NA
415,3,20210518,1,LIST,11.2,I,Liquidambar styraciflua,sweetgum,mesophyte,2,high,early,NA
416,3,20210518,1,SW,12.2,I,Oxydendrum arboreum,sourwood,mesophyte,2,high,early,NA
417,3,20210518,1,LIST,5.9,S,Liquidambar styraciflua,sweetgum,mesophyte,2,high,early,NA
418,3,20210518,1,QUNI,26.8,I,Quercus nigra,water oak,mesophyte,2,high,early,NA
419,3,20210518,1,NYSY,9.6,S,Nyssa sylvatica,black gum,mesophyte,2,high,early,NA
420,3,20210518,1,LIST,24.4,I,Liquidambar styraciflua,sweetgum,mesophyte,2,high,early,NA
421,3,20210518,1,LIST,5.5,S,Liquidambar styraciflua,sweetgum,mesophyte,2,high,early,NA
422,3,20210518,1,LIST,2.4,S,Liquidambar styraciflua,sweetgum,mesophyte,2,high,early,NA
423,3,20210518,1,LIST,1,S,Liquidambar styraciflua,sweetgum,mesophyte,2,high,early,NA
424,3,20210518,1,LIST,5.5,S,Liquidambar styraciflua,sweetgum,mesophyte,2,high,early,NA
425,3,20210518,1,NYSY,4.1,S,Nyssa sylvatica,black gum,mesophyte,2,high,early,NA
426,3,20210518,1,LIST,11.2,I,Liquidambar styraciflua,sweetgum,mesophyte,2,high,early,NA
427,3,20210518,1,QUNI,40.3,C,Quercus nigra,water oak,mesophyte,2,high,early,NA
428,3,20210518,1,VACCI,1.5,S,Vaccinium sp.,blueberry,mesophyte,2,high,early,NA
429,3,20210518,1,LIST,1.8,S,Liquidambar styraciflua,sweetgum,mesophyte,2,high,early,NA
430,3,20210518,E,QUAL,5.5,S,Quercus alba,white oak,hardwood pyro,2,high,NA,NA
431,3,20210518,1,LIST,1,S,Liquidambar styraciflua,sweetgum,mesophyte,2,high,early,NA
432,3,20210518,1,PIEC,14,I,Pinus echinata,shortleaf pine,pine,2,high,early,NA
433,3,20210518,1,LIST,4.4,S,Liquidambar styraciflua,sweetgum,mesophyte,2,high,early,NA
434,3,20210518,1,LIST,7.4,I,Liquidambar styraciflua,sweetgum,mesophyte,2,high,early,NA
435,3,20210518,1,QUNI,22.9,C,Quercus nigra,water oak,mesophyte,2,high,early,NA
436,3,20210518,1,LIST,8.7,I,Liquidambar styraciflua,sweetgum,mesophyte,2,high,early,NA
437,3,20210518,1,QUNI,15.7,I,Quercus nigra,water oak,mesophyte,2,high,early,NA
438,3,20210518,1,LIST,2,S,Liquidambar styraciflua,sweetgum,mesophyte,2,high,early,NA
439,3,20210518,FB,LIST,2.5,S,Liquidambar styraciflua,sweetgum,mesophyte,2,high,NA,NA
440,3,20210518,FB,PITA,39.9,C,Pinus taeda,loblolly pine,pine,2,high,NA,NA
441,3,20210518,FB,QUNI,19.2,I,Quercus nigra,water oak,mesophyte,2,high,NA,NA
442,3,20210518,FB,PITA,22.5,C,Pinus taeda,loblolly pine,pine,2,high,NA,NA
443,3,20210518,FB,QUNI,14.1,I,Quercus nigra,water oak,mesophyte,2,high,NA,NA
444,3,20210518,FB,QUFA,18.7,I,Quercus falcata,southern red oak,hardwood pyro,2,high,NA,NA
445,3,20210518,FB,LIST,1,S,Liquidambar styraciflua,sweetgum,mesophyte,2,high,NA,NA
446,3,20210518,2,PITA,40.5,C,Pinus taeda,loblolly pine,pine,2,high,late,NA
447,3,20210518,2,LIST,6.4,S,Liquidambar styraciflua,sweetgum,mesophyte,2,high,late,NA
448,3,20210518,E,QUNI,35.5,C,Quercus nigra,water oak,mesophyte,2,high,NA,NA
449,3,20210518,2,LIST,12.9,I,Liquidambar styraciflua,sweetgum,mesophyte,2,high,late,NA
450,3,20210518,2,PITA,35.6,C,Pinus taeda,loblolly pine,pine,2,high,late,NA
451,3,20210518,2,LIST,15,I,Liquidambar styraciflua,sweetgum,mesophyte,2,high,late,NA
452,3,20210518,2,PRUNUS,15.8,S,Prunus sp.,cherry,mesophyte,2,high,late,NA
453,3,20210518,2,LIST,6,S,Liquidambar styraciflua,sweetgum,mesophyte,2,high,late,NA
454,3,20210518,2,ACRU,11,I,Acer rubrum,red maple,mesophyte,2,high,late,NA
455,3,20210518,2,LIST,6.1,S,Liquidambar styraciflua,sweetgum,mesophyte,2,high,late,NA
456,3,20210518,2,NYSY,5.2,S,Nyssa sylvatica,black gum,mesophyte,2,high,late,NA
457,3,20210518,2,QUAL,8.6,I,Quercus alba,white oak,hardwood pyro,2,high,late,NA
458,3,20210518,2,VACCI,2.5,S,Vaccinium sp.,blueberry,mesophyte,2,high,late,NA
459,3,20210518,2,ACRU,8.1,S,Acer rubrum,red maple,mesophyte,2,high,late,NA
460,3,20210518,2,VACCI,2,S,Vaccinium sp.,blueberry,mesophyte,2,high,late,NA
461,3,20210518,2,LIST,1.5,S,Liquidambar styraciflua,sweetgum,mesophyte,2,high,late,NA
462,3,20210518,2,ACRU,6,S,Acer rubrum,red maple,mesophyte,2,high,late,NA
463,3,20210518,2,QUNI,26.9,C,Quercus nigra,water oak,mesophyte,2,high,late,NA
464,3,20210518,2,ACRU,4.6,S,Acer rubrum,red maple,mesophyte,2,high,late,NA
465,3,20210518,2,QUFA,13.3,I,Quercus falcata,southern red oak,hardwood pyro,2,high,late,NA
466,3,20210518,E,LIST,18.6,I,Liquidambar styraciflua,sweetgum,mesophyte,2,high,NA,NA
467,3,20210518,2,QUNI,37.9,C,Quercus nigra,water oak,mesophyte,2,high,late,NA
468,3,20210518,2,LIST,7.5,I,Liquidambar styraciflua,sweetgum,mesophyte,2,high,late,NA
469,3,20210518,2,NYSY,6.4,S,Nyssa sylvatica,black gum,mesophyte,2,high,late,NA
470,3,20210518,2,LIST,9.4,I,Liquidambar styraciflua,sweetgum,mesophyte,2,high,late,NA
471,3,20210518,2,QUNI,12.1,I,Quercus nigra,water oak,mesophyte,2,high,late,NA
472,3,20210518,2,LIST,4.1,S,Liquidambar styraciflua,sweetgum,mesophyte,2,high,late,NA
473,3,20210518,2,VACCI,1,S,Vaccinium sp.,blueberry,mesophyte,2,high,late,NA
474,3,20210518,2,LIST,1.8,S,Liquidambar styraciflua,sweetgum,mesophyte,2,high,late,NA
475,3,20210518,2,VACCI,2,S,Vaccinium sp.,blueberry,mesophyte,2,high,late,NA
476,3,20210518,2,NYSY,7.3,S,Nyssa sylvatica,black gum,mesophyte,2,high,late,NA
477,3,20210518,2,LIST,6.3,I,Liquidambar styraciflua,sweetgum,mesophyte,2,high,late,NA
478,3,20210518,2,VACCI,1.5,S,Vaccinium sp.,blueberry,mesophyte,2,high,late,NA
479,3,20210518,2,LIST,1,S,Liquidambar styraciflua,sweetgum,mesophyte,2,high,late,NA
480,3,20210518,2,ACRU,2,S,Acer rubrum,red maple,mesophyte,2,high,late,NA
481,3,20210518,2,VACCI,2.5,S,Vaccinium sp.,blueberry,mesophyte,2,high,late,NA
482,3,20210518,2,LIST,4.5,S,Liquidambar styraciflua,sweetgum,mesophyte,2,high,late,NA
483,3,20210518,E,ACRU,9.3,I,Acer rubrum,red maple,mesophyte,2,high,NA,NA
484,3,20210518,E,ACRU,9.7,I,Acer rubrum,red maple,mesophyte,2,high,NA,NA
485,3,20210518,E,LITU,26.7,C,Liquidambar styraciflua,tulip poplar,mesophyte,2,high,NA,NA
486,3,20210518,2,SW,14.7,I,Oxydendrum arboreum,sourwood,mesophyte,2,high,late,NA
487,3,20210518,E,ACRU,3.7,S,Acer rubrum,red maple,mesophyte,2,high,NA,NA
488,3,20210518,E,LIST,7.8,S,Liquidambar styraciflua,sweetgum,mesophyte,2,high,NA,NA
489,3,20210518,E,LIST,10.5,S,Liquidambar styraciflua,sweetgum,mesophyte,2,high,NA,NA
490,3,20210518,E,QUNI,37.6,C,Quercus nigra,water oak,mesophyte,2,high,NA,NA
491,3,20210518,FB,NYSY,19,I,Nyssa sylvatica,black gum,mesophyte,2,high,NA,NA
492,3,20210518,FB,NYSY,6.3,S,Nyssa sylvatica,black gum,mesophyte,2,high,NA,NA
493,3,20210518,FB,LIST,2.8,S,Liquidambar styraciflua,sweetgum,mesophyte,2,high,NA,NA
494,3,20210518,FB,VACCI,2.5,S,Vaccinium sp.,blueberry,mesophyte,2,high,NA,NA
495,3,20210518,FB,VACCI,4.5,S,Vaccinium sp.,blueberry,mesophyte,2,high,NA,NA
496,3,20210518,FB,LIST,1,S,Liquidambar styraciflua,sweetgum,mesophyte,2,high,NA,NA
497,3,20210518,3,LIST,24.5,I,Liquidambar styraciflua,sweetgum,mesophyte,2,high,control,NA
498,3,20210518,3,PITA,25.5,C,Pinus taeda,loblolly pine,pine,2,high,control,NA
499,3,20210518,3,FAGR,2,S,Fagus grandifolia,American beech,mesophyte,2,high,control,NA
500,3,20210518,3,LIST,10,S,Liquidambar styraciflua,sweetgum,mesophyte,2,high,control,NA
501,3,20210518,3,LIST,9.7,I,Liquidambar styraciflua,sweetgum,mesophyte,2,high,control,NA
502,3,20210518,3,QUNI,43.3,C,Quercus nigra,water oak,mesophyte,2,high,control,NA
503,3,20210518,3,SW,11.4,I,Oxydendrum arboreum,sourwood,mesophyte,2,high,control,NA
504,3,20210518,3,NYSY,7.5,S,Nyssa sylvatica,black gum,mesophyte,2,high,control,NA
505,3,20210518,3,QUNI,14.4,I,Quercus nigra,water oak,mesophyte,2,high,control,NA
506,3,20210518,3,LIST,11.5,S,Liquidambar styraciflua,sweetgum,mesophyte,2,high,control,NA
507,3,20210518,3,QUNI,21.5,I,Quercus nigra,water oak,mesophyte,2,high,control,NA
508,3,20210518,3,LIST,7.4,I,Liquidambar styraciflua,sweetgum,mesophyte,2,high,control,NA
509,3,20210518,3,LIST,12.8,I,Liquidambar styraciflua,sweetgum,mesophyte,2,high,control,NA
510,3,20210518,3,LIST,4.3,S,Liquidambar styraciflua,sweetgum,mesophyte,2,high,control,NA
511,3,20210518,3,VACCI,1,S,Vaccinium sp.,blueberry,mesophyte,2,high,control,NA
512,3,20210518,3,QUNI,36.8,C,Quercus nigra,water oak,mesophyte,2,high,control,NA
513,3,20210518,3,FAGR,9.5,S,Fagus grandifolia,American beech,mesophyte,2,high,control,NA
514,3,20210518,3,LIST,10.8,S,Liquidambar styraciflua,sweetgum,mesophyte,2,high,control,NA
515,3,20210518,3,PITA,26.4,C,Pinus taeda,loblolly pine,pine,2,high,control,NA
516,3,20210518,3,SW,9,S,Oxydendrum arboreum,sourwood,mesophyte,2,high,control,NA
517,3,20210518,3,LIST,6.6,S,Liquidambar styraciflua,sweetgum,mesophyte,2,high,control,NA
518,3,20210518,3,LIST,5.4,S,Liquidambar styraciflua,sweetgum,mesophyte,2,high,control,NA
519,3,20210518,3,QUNI,28.7,C,Quercus nigra,water oak,mesophyte,2,high,control,NA
520,3,20210518,3,VACCI,1,S,Vaccinium sp.,blueberry,mesophyte,2,high,control,NA
521,3,20210518,3,VACCI,1,S,Vaccinium sp.,blueberry,mesophyte,2,high,control,NA
522,3,20210518,3,PITA,39.8,C,Pinus taeda,loblolly pine,pine,2,high,control,NA
523,3,20210518,3,LIST,4.3,S,Liquidambar styraciflua,sweetgum,mesophyte,2,high,control,NA
524,3,20210518,3,NYSY,6.5,I,Nyssa sylvatica,black gum,mesophyte,2,high,control,NA
525,3,20210518,3,LIST,3,S,Liquidambar styraciflua,sweetgum,mesophyte,2,high,control,NA
526,3,20210518,3,SW,6.1,S,Oxydendrum arboreum,sourwood,mesophyte,2,high,control,NA
527,3,20210518,3,SW,14.4,I,Oxydendrum arboreum,sourwood,mesophyte,2,high,control,NA
528,3,20210518,3,PITA,21.6,C,Pinus taeda,loblolly pine,pine,2,high,control,NA
529,3,20210518,3,SW,18.3,I,Oxydendrum arboreum,sourwood,mesophyte,2,high,control,NA
530,3,20210518,3,VACCI,9,S,Vaccinium sp.,blueberry,mesophyte,2,high,control,NA
531,3,20210518,3,NYSY,15.2,I,Nyssa sylvatica,black gum,mesophyte,2,high,control,NA
532,3,20210518,3,LIST,13.4,I,Liquidambar styraciflua,sweetgum,mesophyte,2,high,control,NA
533,3,20210518,3,VACCI,2,S,Vaccinium sp.,blueberry,mesophyte,2,high,control,NA
534,3,20210518,3,VACCI,4,S,Vaccinium sp.,blueberry,mesophyte,2,high,control,NA
535,3,20210518,3,VACCI,2,S,Vaccinium sp.,blueberry,mesophyte,2,high,control,NA
536,3,20210518,3,VACCI,2,S,Vaccinium sp.,blueberry,mesophyte,2,high,control,NA
537,3,20210518,3,QUNI,23.2,I,Quercus nigra,water oak,mesophyte,2,high,control,NA
538,3,20210518,3,LIST,3,S,Liquidambar styraciflua,sweetgum,mesophyte,2,high,control,NA
539,3,20210518,3,VACCI,3,S,Vaccinium sp.,blueberry,mesophyte,2,high,control,NA
540,3,20210518,3,QUNI,14.1,I,Quercus nigra,water oak,mesophyte,2,high,control,NA
541,3,20210518,3,LIST,4,S,Liquidambar styraciflua,sweetgum,mesophyte,2,high,control,NA
542,3,20210518,3,QUNI,31,C,Quercus nigra,water oak,mesophyte,2,high,control,NA
543,3,20210518,FB,VACCI,6.5,S,Vaccinium sp.,blueberry,mesophyte,2,high,NA,NA
544,3,20210518,FB,VACCI,5,S,Vaccinium sp.,blueberry,mesophyte,2,high,NA,NA
545,3,20210518,FB,SW,5,S,Oxydendrum arboreum,sourwood,mesophyte,2,high,NA,NA
546,3,20210518,FB,SW,12.2,I,Oxydendrum arboreum,sourwood,mesophyte,2,high,NA,NA
547,3,20210518,FB,PITA,35.1,C,Pinus taeda,loblolly pine,pine,2,high,NA,NA
548,3,20210518,4,SW,22,I,Oxydendrum arboreum,sourwood,mesophyte,2,high,growing,NA
549,3,20210518,4,LIST,1,S,Liquidambar styraciflua,sweetgum,mesophyte,2,high,growing,NA
550,3,20210518,4,QUNI,13.8,I,Quercus nigra,water oak,mesophyte,2,high,growing,NA
551,3,20210518,4,PITA,14,I,Pinus taeda,loblolly pine,pine,2,high,growing,NA
552,3,20210518,E,QUNI,36.1,C,Quercus nigra,water oak,mesophyte,2,high,NA,NA
553,3,20210518,E,LIST,13.2,I,Liquidambar styraciflua,sweetgum,mesophyte,2,high,NA,NA
554,3,20210518,4,LIST,10,I,Liquidambar styraciflua,sweetgum,mesophyte,2,high,growing,NA
555,3,20210518,4,LIST,4.6,I,Liquidambar styraciflua,sweetgum,mesophyte,2,high,growing,NA
